,0
1947,"Greta Van Susteren : FOXNEWS : October 14, 2011 10:00pm-11:00pm EDT"
1948,"The O'Reilly Factor : FOXNEWS : October 21, 2011 11:00pm-12:00am EDT"
1949,"The Five : FOXNEWS : October 24, 2011 5:00pm-6:00pm EDT"
1950,"Huckabee : FOXNEWS : January 1, 2012 8:00pm-9:00pm EST"
1951,"The Journal Editorial Report : FOXNEWS : January 21, 2012 2:00pm-2:30pm EST"
1952,"Happening Now : FOXNEWS : April 3, 2012 11:00am-1:00pm EDT"
1953,"The O'Reilly Factor : FOXNEWS : May 14, 2012 11:00pm-12:00am EDT"
1954,"The Journal Editorial Report : FOXNEWS : July 7, 2012 11:00pm-11:30pm EDT"
1955,"FOX and Friends First : FOXNEWS : July 9, 2012 5:00am-6:00am EDT"
1956,"Special Report With Bret Baier : FOXNEWS : October 22, 2012 4:00am-5:00am EDT"
1957,"Geraldo at Large : FOXNEWS : July 5, 2009 4:00am-5:00am EDT"
1958,"Glenn Beck : FOXNEWS : July 15, 2009 5:00pm-6:00pm EDT"
1959,"FOX and Friends : FOXNEWS : July 27, 2009 6:00am-9:00am EDT"
1960,"FOX News Sunday With Chris Wallace : FOXNEWS : August 16, 2009 6:00pm-7:00pm EDT"
1961,"Red Eye : FOXNEWS : September 14, 2009 12:00am-1:00am EDT"
1962,"The O'Reilly Factor : FOXNEWS : September 18, 2009 8:00pm-9:00pm EDT"
1963,"Red Eye : FOXNEWS : September 27, 2009 12:00am-1:00am EDT"
1964,"The Live Desk : FOXNEWS : September 29, 2009 1:00pm-3:00pm EDT"
1965,"Studio B With Shepard Smith : FOXNEWS : October 30, 2009 3:00pm-4:00pm EDT"
1966,"Studio B With Shepard Smith : FOXNEWS : November 10, 2009 3:00pm-4:00pm EST"
1967,"FOX Report : FOXNEWS : December 26, 2009 7:00pm-8:00pm EST"
1968,"FOX and Friends : FOXNEWS : December 29, 2009 6:00am-9:00am EST"
1969,"The O'Reilly Factor : FOXNEWS : March 14, 2010 3:00pm-4:00pm EDT"
1970,"FOX and Friends Saturday : FOXNEWS : April 3, 2010 7:00am-10:00am EDT"
1971,"Forbes on FOX : FOXNEWS : April 26, 2010 5:00am-5:30am EDT"
1972,"FOX and Friends : FOXNEWS : April 28, 2010 6:00am-9:00am EDT"
1973,"Studio B With Shepard Smith : FOXNEWS : May 7, 2010 3:00pm-4:00pm EDT"
1974,"America Live : FOXNEWS : June 15, 2010 1:00pm-3:00pm EDT"
1975,"FOX and Friends Saturday : FOXNEWS : June 26, 2010 7:00am-10:00am EDT"
1976,"The O'Reilly Factor : FOXNEWS : August 25, 2010 5:00am-6:00am EDT"
1977,"America's Newsroom : FOXNEWS : September 15, 2010 9:00am-11:00am EDT"
1978,"Studio B With Shepard Smith : FOXNEWS : October 8, 2010 3:00pm-4:00pm EDT"
1979,"Happening Now : FOXNEWS : November 26, 2010 11:00am-1:00pm EST"
1980,"America Live : FOXNEWS : April 5, 2011 1:00pm-3:00pm EDT"
1981,"The O'Reilly Factor : FOXNEWS : April 11, 2011 8:00pm-9:00pm EDT"
1982,"America's News HQ : FOXNEWS : April 23, 2011 1:00pm-3:00pm EDT"
1983,"America's News HQ : FOXNEWS : April 24, 2011 10:00am-12:00pm EDT"
1984,"Glenn Beck : FOXNEWS : May 26, 2011 2:00am-3:00am EDT"
1985,"The FOX Report With Shepard Smith : FOXNEWS : July 6, 2011 7:00pm-8:00pm EDT"
1986,"The FOX Report With Shepard Smith : FOXNEWS : July 7, 2011 7:00pm-8:00pm EDT"
1987,"Red Eye : FOXNEWS : September 8, 2011 3:00am-4:00am EDT"
1988,"Happening Now : FOXNEWS : October 14, 2011 11:00am-1:00pm EDT"
1989,"Hannity : FOXNEWS : October 19, 2011 12:00am-1:00am EDT"
1990,"FOX News Sunday With Chris Wallace : FOXNEWS : October 24, 2011 2:00am-3:00am EDT"
1991,"Hannity : FOXNEWS : November 2, 2011 9:00pm-10:00pm EDT"
1992,"FOX and Friends : FOXNEWS : December 23, 2011 6:00am-9:00am EST"
1993,"FOX and Friends : FOXNEWS : April 27, 2012 6:00am-9:00am EDT"
1994,"America's News Headquarters : FOXNEWS : August 4, 2012 12:00pm-1:00pm EDT"
1995,"Glenn Beck : FOXNEWS : July 4, 2009 2:00am-3:00am EDT"
1996,"The Journal Editorial Report : FOXNEWS : July 26, 2009 6:00am-6:30am EDT"
1997,"FOX and Friends : FOXNEWS : July 30, 2009 6:00am-9:00am EDT"
1998,"Happening Now : FOXNEWS : August 4, 2009 11:00am-1:00pm EDT"
1999,"FOX News Watch : FOXNEWS : August 8, 2009 11:30pm-12:00am EDT"
2000,"Hannity : FOXNEWS : August 14, 2009 9:00pm-10:00pm EDT"
2001,"Red Eye : FOXNEWS : August 30, 2009 12:00am-1:00am EDT"
2002,"FOX Report : FOXNEWS : August 30, 2009 3:00am-4:00am EDT"
2003,"The Live Desk : FOXNEWS : September 7, 2009 1:00pm-3:00pm EDT"
2004,"Glenn Beck : FOXNEWS : September 9, 2009 2:00am-3:00am EDT"
2005,"Special Report With Bret Baier : FOXNEWS : September 16, 2009 6:00pm-6:45pm EDT"
2006,"FOX News Truth About ACORN : FOXNEWS : October 2, 2009 9:00pm-10:00pm EDT"
2007,"FOX and Friends : FOXNEWS : October 7, 2009 6:00am-9:00am EDT"
2008,"America's News HQ : FOXNEWS : October 10, 2009 4:00pm-5:00pm EDT"
2009,"America's News HQ : FOXNEWS : October 31, 2009 12:00pm-2:00pm EDT"
2010,"The O'Reilly Factor : FOXNEWS : November 2, 2009 11:00pm-12:00am EST"
2011,"FOX News Watch : FOXNEWS : December 26, 2009 11:30pm-12:00am EST"
2012,"Geraldo at Large : FOXNEWS : December 28, 2009 1:00am-2:00am EST"
2013,"The Live Desk : FOXNEWS : December 31, 2009 1:00pm-3:00pm EST"
2014,"The FOX Report With Shepard Smith : FOXNEWS : January 4, 2010 7:00pm-8:00pm EST"
2015,"Glenn Beck : FOXNEWS : January 7, 2010 5:00pm-6:00pm EST"
2016,"The O'Reilly Factor : FOXNEWS : January 12, 2010 8:00pm-9:00pm EST"
2017,"The O'Reilly Factor : FOXNEWS : January 21, 2010 5:00am-6:00am EST"
2018,"Red Eye : FOXNEWS : February 6, 2010 3:00am-4:00am EST"
2019,"Red Eye : FOXNEWS : April 1, 2010 3:00am-4:00am EDT"
2020,"Studio B With Shepard Smith : FOXNEWS : April 2, 2010 3:00pm-4:00pm EDT"
2021,"Forbes on FOX : FOXNEWS : April 3, 2010 11:00am-11:30am EDT"
2022,"Glenn Beck : FOXNEWS : May 1, 2010 9:00pm-10:00pm EDT"
2023,"The FOX Report With Shepard Smith : FOXNEWS : June 25, 2010 7:00pm-8:00pm EDT"
2024,"FOX and Friends : FOXNEWS : July 19, 2010 6:00am-9:00am EDT"
2025,"America's News HQ : FOXNEWS : August 7, 2010 12:00pm-2:00pm EDT"
2026,"FOX and Friends : FOXNEWS : September 24, 2010 6:00am-9:00am EDT"
2027,"Special Report With Bret Baier : FOXNEWS : October 22, 2010 3:00am-4:00am EST"
2028,"Special Report With Bret Baier : FOXNEWS : December 1, 2010 4:00am-5:00am EST"
2029,"America's Newsroom : FOXNEWS : December 9, 2010 9:00am-11:00am EST"
2030,"Forbes on FOX : FOXNEWS : December 25, 2010 11:00am-11:30am EST"
2031,"FOX Report : FOXNEWS : December 30, 2010 7:00pm-8:00pm EST"
2032,"America's News HQ : FOXNEWS : January 15, 2011 12:00pm-2:00pm EST"
2033,"America's News HQ : FOXNEWS : March 27, 2011 4:00pm-6:00pm EDT"
2034,"FOX and Friends : FOXNEWS : April 4, 2011 6:00am-9:00am EDT"
2035,"Studio B With Shepard Smith : FOXNEWS : April 6, 2011 3:00pm-4:00pm EDT"
2036,"America's Newsroom : FOXNEWS : April 13, 2011 9:00am-11:00am EDT"
2037,"America's News HQ : FOXNEWS : May 22, 2011 4:00pm-6:00pm EDT"
2038,"FOX Business Bulls & Bears : FOXNEWS : July 9, 2011 10:00am-10:30am EDT"
2039,"Special Report With Bret Baier : FOXNEWS : August 27, 2011 4:00am-5:00am EDT"
2040,"Red Eye : FOXNEWS : September 29, 2011 3:00am-4:00am EDT"
2041,"America's Newsroom : FOXNEWS : September 30, 2011 9:00am-11:00am EDT"
2042,"The Five : FOXNEWS : September 30, 2011 5:00pm-6:00pm EDT"
2043,"America Live : FOXNEWS : October 3, 2011 1:00pm-3:00pm EDT"
2044,"Hannity : FOXNEWS : October 8, 2011 3:00pm-4:00pm EDT"
2045,"Bulls and Bears : FOXNEWS : October 15, 2011 10:00am-10:30am EDT"
2046,"Your World With Neil Cavuto : FOXNEWS : October 18, 2011 4:00pm-5:00pm EDT"
2047,"The O'Reilly Factor : FOXNEWS : October 26, 2011 5:00am-6:00am EDT"
2048,"The Five : FOXNEWS : February 25, 2012 3:00pm-4:00pm EST"
2049,"Happening Now : FOXNEWS : April 2, 2012 11:00am-1:00pm EDT"
2050,"America's News Headquarters : FOXNEWS : May 20, 2012 11:00am-12:00pm EDT"
2051,"Red Eye : FOXNEWS : June 15, 2012 3:00am-4:00am EDT"
2052,"The O'Reilly Factor : FOXNEWS : July 31, 2012 4:00am-5:00am EDT"
2053,"The Five : FOXNEWS : August 1, 2012 2:00am-3:00am EDT"
2054,"America's News Headquarters : FOXNEWS : October 7, 2012 10:00am-10:30am EDT"
2055,"Cavuto on Business : FOXNEWS : July 4, 2009 10:30am-11:00am EDT"
2056,"Huckabee : FOXNEWS : July 4, 2009 8:00pm-9:00pm EDT"
2057,"Your World With Neil Cavuto : FOXNEWS : July 6, 2009 4:00pm-5:00pm EDT"
2058,"FOX and Friends : FOXNEWS : July 16, 2009 6:00am-9:00am EDT"
2059,"The O'Reilly Factor : FOXNEWS : July 17, 2009 5:00am-6:00am EDT"
2060,"Geraldo at Large : FOXNEWS : July 20, 2009 1:00am-2:00am EDT"
2061,"The Live Desk : FOXNEWS : July 29, 2009 1:25pm-2:25pm EDT"
2062,"Geraldo at Large : FOXNEWS : August 17, 2009 1:00am-2:00am EDT"
2063,"The Live Desk : FOXNEWS : October 14, 2009 1:00pm-3:00pm EDT"
2064,"The Live Desk : FOXNEWS : October 30, 2009 1:00pm-3:00pm EDT"
2065,"Studio B With Shepard Smith : FOXNEWS : November 6, 2009 3:00pm-4:00pm EST"
2066,"FOX and Friends : FOXNEWS : November 17, 2009 6:00am-9:00am EST"
2067,"FOX and Friends : FOXNEWS : November 20, 2009 6:00am-9:00am EST"
2068,"FOX and Friends Sunday : FOXNEWS : December 20, 2009 7:00am-10:00am EST"
2069,"The FOX Report With Shepard Smith : FOXNEWS : January 20, 2010 7:00pm-8:00pm EST"
2070,"Hannity : FOXNEWS : March 1, 2010 2:00am-3:00am EST"
2071,"Hannity : FOXNEWS : March 2, 2010 12:00am-1:00am EST"
2072,"The FOX Report With Shepard Smith : FOXNEWS : March 26, 2010 7:00pm-8:00pm EDT"
2073,"Studio B With Shepard Smith : FOXNEWS : April 20, 2010 3:00pm-4:00pm EDT"
2074,"Hannity : FOXNEWS : April 24, 2010 12:00am-1:00am EDT"
2075,"Red Eye : FOXNEWS : June 26, 2010 3:00am-4:00am EDT"
2076,"Glenn Beck : FOXNEWS : September 1, 2010 2:00am-3:00am EDT"
2077,"Glenn Beck : FOXNEWS : September 2, 2010 5:00pm-6:00pm EDT"
2078,"America's Newsroom : FOXNEWS : September 9, 2010 9:00am-10:32am EDT"
2079,"FOX and Friends Saturday : FOXNEWS : September 11, 2010 7:00am-10:00am EDT"
2080,"America's News HQ : FOXNEWS : September 11, 2010 4:00pm-6:00pm EDT"
2081,"FOX and Friends : FOXNEWS : September 16, 2010 6:00am-9:00am EDT"
2082,"Forbes on FOX : FOXNEWS : November 6, 2010 10:00am-10:30am EST"
2083,"Special Report With Bret Baier : FOXNEWS : December 14, 2010 4:00am-5:00am EST"
2084,"Special Report With Bret Baier : FOXNEWS : December 17, 2010 4:00am-5:00am EST"
2085,"America Live : FOXNEWS : December 20, 2010 1:00pm-3:00pm EST"
2086,"Studio B With Shepard Smith : FOXNEWS : December 24, 2010 3:00pm-4:00pm EST"
2087,"FOX and Friends Sunday : FOXNEWS : January 23, 2011 6:00am-10:00am EST"
2088,"FOX News Sunday With Chris Wallace : FOXNEWS : April 10, 2011 2:00pm-3:00pm EDT"
2089,"Studio B With Shepard Smith : FOXNEWS : June 2, 2011 3:00pm-4:00pm EDT"
2090,"Red Eye : FOXNEWS : June 11, 2011 3:00am-4:00am EDT"
2091,"Glenn Beck : FOXNEWS : June 15, 2011 5:00pm-6:00pm EDT"
2092,"FOX and Friends : FOXNEWS : July 19, 2011 6:00am-9:00am EDT"
2093,"Forbes on FOX : FOXNEWS : October 1, 2011 11:00am-11:30am EDT"
2094,"Your World With Neil Cavuto : FOXNEWS : October 26, 2011 4:00pm-5:00pm EDT"
2095,"FOX Report : FOXNEWS : October 30, 2011 7:00pm-8:00pm EDT"
2096,"Bulls and Bears : FOXNEWS : November 26, 2011 10:00am-10:30am EST"
2097,"America Live : FOXNEWS : December 14, 2011 1:00pm-3:00pm EST"
2098,"Studio B With Shepard Smith : FOXNEWS : March 8, 2012 3:00pm-4:00pm EST"
2099,"The O'Reilly Factor : FOXNEWS : March 15, 2012 5:00am-6:00am EDT"
2100,"FOX News Sunday With Chris Wallace : FOXNEWS : April 15, 2012 2:00pm-3:00pm EDT"
2101,"Happening Now : FOXNEWS : April 25, 2012 11:00am-1:00pm EDT"
2102,"FOX and Friends : FOXNEWS : June 14, 2012 6:00am-9:00am EDT"
2103,"FOX and Friends First : FOXNEWS : June 27, 2012 5:00am-6:00am EDT"
2104,"The FOX Report With Shepard Smith : FOXNEWS : July 8, 2009 7:00pm-8:00pm EDT"
2105,"The Live Desk : FOXNEWS : August 14, 2009 1:00pm-3:00pm EDT"
2106,"Your World With Neil Cavuto : FOXNEWS : September 8, 2009 4:00pm-5:00pm EDT"
2107,"Studio B With Shepard Smith : FOXNEWS : September 10, 2009 3:00pm-4:00pm EDT"
2108,"Geraldo at Large : FOXNEWS : October 3, 2009 10:00pm-11:00pm EDT"
2109,"Hannity : FOXNEWS : October 9, 2009 12:00am-1:00am EDT"
2110,"The FOX Report With Shepard Smith : FOXNEWS : October 23, 2009 7:00pm-8:00pm EDT"
2111,"FOX and Friends Saturday : FOXNEWS : November 28, 2009 7:00am-10:00am EST"
2112,"Geraldo at Large : FOXNEWS : December 6, 2009 10:00pm-11:00pm EST"
2113,"FOX and Friends Saturday : FOXNEWS : December 26, 2009 7:00am-9:59am EST"
2114,"Happening Now : FOXNEWS : February 11, 2010 11:00am-1:00pm EST"
2115,"America Live : FOXNEWS : February 19, 2010 1:00pm-3:00pm EST"
2116,"Cavuto on Business : FOXNEWS : May 3, 2010 4:30am-5:00am EDT"
2117,"America's Newsroom : FOXNEWS : July 22, 2010 9:00am-11:00am EDT"
2118,"FOX and Friends : FOXNEWS : August 11, 2010 6:00am-9:00am EDT"
2119,"Happening Now : FOXNEWS : August 16, 2010 11:00am-1:00pm EDT"
2120,"Red Eye : FOXNEWS : August 18, 2010 3:00am-4:00am EDT"
2121,"Special Report With Bret Baier : FOXNEWS : August 20, 2010 6:00pm-7:00pm EDT"
2122,"The O'Reilly Factor : FOXNEWS : September 8, 2010 5:00am-6:00am EDT"
2123,"The O'Reilly Factor : FOXNEWS : September 23, 2010 5:00am-6:00am EDT"
2124,"FOX and Friends : FOXNEWS : October 1, 2010 6:00am-9:00am EDT"
2125,"Red Eye : FOXNEWS : October 19, 2010 2:00am-3:00am EST"
2126,"Studio B With Shepard Smith : FOXNEWS : October 21, 2010 2:00pm-3:00pm EST"
2127,"Special Report With Bret Baier : FOXNEWS : November 3, 2010 5:00pm-6:00pm EST"
2128,"America's News HQ : FOXNEWS : November 21, 2010 12:00pm-2:00pm EST"
2129,"Hannity : FOXNEWS : November 24, 2010 9:00pm-10:00pm EST"
2130,"Hannity : FOXNEWS : December 1, 2010 9:00pm-10:00pm EST"
2131,"The FOX Report With Shepard Smith : FOXNEWS : December 23, 2010 7:00pm-8:00pm EST"
2132,"FOX Report : FOXNEWS : December 27, 2010 7:00pm-8:00pm EST"
2133,"America's Newsroom : FOXNEWS : January 3, 2011 9:00am-11:00am EST"
2134,"The FOX Report With Shepard Smith : FOXNEWS : February 23, 2011 7:00pm-8:00pm EST"
2135,"Greta Van Susteren : FOXNEWS : April 12, 2011 1:00am-2:00am EDT"
2136,"Happening Now : FOXNEWS : April 28, 2011 11:00am-1:00pm EDT"
2137,"Glenn Beck : FOXNEWS : May 3, 2011 2:00am-3:00am EDT"
2138,"FOX and Friends : FOXNEWS : May 13, 2011 6:00am-9:00am EDT"
2139,"America's News HQ : FOXNEWS : May 14, 2011 1:00pm-3:00pm EDT"
2140,"America's News Headquarters : FOXNEWS : July 2, 2011 6:00pm-7:00pm EDT"
2141,"The O'Reilly Factor : FOXNEWS : August 5, 2011 5:00am-6:00am EDT"
2142,"Red Eye : FOXNEWS : August 26, 2011 3:00am-4:00am EDT"
2143,"FOX News Sunday With Chris Wallace : FOXNEWS : October 2, 2011 2:00pm-3:00pm EDT"
2144,"Huckabee : FOXNEWS : October 23, 2011 8:00pm-9:00pm EDT"
2145,"Special Report With Bret Baier : FOXNEWS : November 7, 2011 6:00pm-7:00pm EST"
2146,"Special Report With Bret Baier : FOXNEWS : December 8, 2011 4:00am-5:00am EST"
2147,"FOX and Friends : FOXNEWS : June 15, 2012 6:00am-9:00am EDT"
2148,"FOX and Friends : FOXNEWS : June 25, 2012 6:00am-9:00am EDT"
2149,"Your World With Neil Cavuto : FOXNEWS : August 14, 2012 4:00pm-5:00pm EDT"
2150,"FOX News Sunday With Chris Wallace : FOXNEWS : July 5, 2009 6:00pm-7:00pm EDT"
2151,"America's News HQ : FOXNEWS : July 11, 2009 3:00pm-4:00pm EDT"
2152,"Glenn Beck : FOXNEWS : July 11, 2009 5:00pm-6:00pm EDT"
2153,"The Journal Editorial Report : FOXNEWS : July 12, 2009 6:00am-6:30am EDT"
2154,"Glenn Beck : FOXNEWS : July 14, 2009 5:00pm-6:00pm EDT"
2155,"Hannity : FOXNEWS : July 22, 2009 12:00am-12:13am EDT"
2156,"America's News HQ : FOXNEWS : August 30, 2009 4:00pm-6:00pm EDT"
2157,"Geraldo at Large : FOXNEWS : September 12, 2009 10:00pm-11:00pm EDT"
2158,"Geraldo at Large : FOXNEWS : September 21, 2009 1:00am-2:00am EDT"
2159,"Geraldo at Large : FOXNEWS : October 19, 2009 1:00am-2:00am EDT"
2160,"FOX News Watch : FOXNEWS : December 12, 2009 11:30pm-12:00am EST"
2161,"America's News HQ : FOXNEWS : January 24, 2010 4:00pm-6:00pm EST"
2162,"FOX and Friends : FOXNEWS : March 12, 2010 6:00am-9:00am EST"
2163,"Red Eye : FOXNEWS : June 30, 2010 3:00am-4:00am EDT"
2164,"FOX and Friends : FOXNEWS : July 29, 2010 6:00am-9:00am EDT"
2165,"Bulls and Bears : FOXNEWS : August 7, 2010 10:00am-10:30am EDT"
2166,"Red Eye : FOXNEWS : September 24, 2010 3:00am-4:00am EDT"
2167,"FOX and Friends Sunday : FOXNEWS : October 3, 2010 7:00am-10:00am EDT"
2168,"Geraldo at Large : FOXNEWS : October 3, 2010 10:00pm-11:00pm EDT"
2169,"America's News HQ : FOXNEWS : October 23, 2010 12:00pm-2:00pm EDT"
2170,"FOX and Friends : FOXNEWS : November 2, 2010 5:00am-8:00am EST"
2171,"FOX and Friends : FOXNEWS : November 15, 2010 6:00am-9:00am EST"
2172,"FOX and Friends : FOXNEWS : December 23, 2010 6:00am-9:00am EST"
2173,"Your World With Neil Cavuto : FOXNEWS : December 27, 2010 4:00pm-5:00pm EST"
2174,"Geraldo at Large : FOXNEWS : January 8, 2011 10:00pm-11:00pm EST"
2175,"The FOX Report With Shepard Smith : FOXNEWS : January 21, 2011 7:00pm-8:00pm EST"
2176,"The FOX Report With Shepard Smith : FOXNEWS : January 24, 2011 7:00pm-8:00pm EST"
2177,"The O'Reilly Factor : FOXNEWS : February 25, 2011 5:00am-6:00am EST"
2178,"America's News HQ : FOXNEWS : March 13, 2011 10:00am-12:00pm EDT"
2179,"FOX News Watch : FOXNEWS : March 19, 2011 2:30pm-3:00pm EDT"
2180,"The O'Reilly Factor : FOXNEWS : April 7, 2011 11:00pm-12:00am EDT"
2181,"Geraldo at Large : FOXNEWS : May 1, 2011 5:00am-6:00am EDT"
2182,"Studio B With Shepard Smith : FOXNEWS : May 17, 2011 3:00pm-4:00pm EDT"
2183,"America's Newsroom : FOXNEWS : May 25, 2011 9:00am-11:00am EDT"
2184,"Hannity : FOXNEWS : June 9, 2011 12:00am-1:00am EDT"
2185,"Forbes on FOX : FOXNEWS : June 18, 2011 11:00am-11:30am EDT"
2186,"Happening Now : FOXNEWS : July 8, 2011 11:00am-1:00pm EDT"
2187,"Huckabee : FOXNEWS : October 2, 2011 11:00pm-12:00am EDT"
2188,"The FOX Report With Shepard Smith : FOXNEWS : October 5, 2011 7:00pm-8:00pm EDT"
2189,"Special Report With Bret Baier : FOXNEWS : October 7, 2011 4:00am-5:00am EDT"
2190,"The O'Reilly Factor : FOXNEWS : October 26, 2011 8:00pm-9:00pm EDT"
2191,"Happening Now : FOXNEWS : November 9, 2011 11:00am-1:00pm EST"
2192,"The Five : FOXNEWS : November 24, 2011 2:00am-3:00am EST"
2193,"Forbes on FOX : FOXNEWS : December 31, 2011 11:00am-11:30am EST"
2194,"Geraldo at Large : FOXNEWS : January 2, 2012 1:00am-2:00am EST"
2195,"Happening Now : FOXNEWS : January 4, 2012 11:00am-1:00pm EST"
2196,"The Five : FOXNEWS : January 16, 2012 5:00pm-6:00pm EST"
2197,"Hannity : FOXNEWS : March 7, 2012 9:00pm-10:00pm EST"
2198,"Bulls and Bears : FOXNEWS : March 10, 2012 10:00am-10:30am EST"
2199,"America's Election Headquarters : FOXNEWS : January 20, 2013 1:00pm-3:00pm EST"
2200,"Your World With Neil Cavuto : FOXNEWS : July 3, 2009 4:00pm-5:00pm EDT"
2201,"The FOX Report With Shepard Smith : FOXNEWS : July 10, 2009 7:00pm-8:00pm EDT"
2202,"FOX and Friends Sunday : FOXNEWS : July 26, 2009 7:00am-10:00am EDT"
2203,"FOX and Friends : FOXNEWS : August 10, 2009 6:00am-9:00am EDT"
2204,"Studio B With Shepard Smith : FOXNEWS : August 27, 2009 3:00pm-4:00pm EDT"
2205,"Bulls and Bears : FOXNEWS : August 31, 2009 4:00am-4:30am EDT"
2206,"Happening Now : FOXNEWS : August 31, 2009 11:00am-1:00pm EDT"
2207,"America's Newsroom : FOXNEWS : September 18, 2009 9:00am-11:00am EDT"
2208,"America's Newsroom : FOXNEWS : September 21, 2009 9:00am-11:00am EDT"
2209,"Special Report With Bret Baier : FOXNEWS : January 19, 2010 6:00pm-7:00pm EST"
2210,"The FOX Report With Shepard Smith : FOXNEWS : February 1, 2010 7:00pm-8:00pm EST"
2211,"FOX News Sunday With Chris Wallace : FOXNEWS : March 21, 2010 2:00pm-3:00pm EDT"
2212,"Happening Now : FOXNEWS : June 25, 2010 11:00am-1:00pm EDT"
2213,"FOX Report : FOXNEWS : August 1, 2010 7:00pm-8:00pm EDT"
2214,"The O'Reilly Factor : FOXNEWS : August 4, 2010 5:00am-6:00am EDT"
2215,"America's News HQ : FOXNEWS : September 5, 2010 10:00am-12:00pm EDT"
2216,"Studio B With Shepard Smith : FOXNEWS : September 13, 2010 3:00pm-4:00pm EDT"
2217,"America's News HQ : FOXNEWS : October 16, 2010 6:00pm-7:00pm EDT"
2218,"America Live : FOXNEWS : October 21, 2010 12:00pm-2:00pm EST"
2219,"America's News HQ : FOXNEWS : January 9, 2011 10:00am-10:30am EST"
2220,"Special Report With Bret Baier : FOXNEWS : March 11, 2011 4:00am-5:00am EST"
2221,"Geraldo at Large : FOXNEWS : March 20, 2011 10:00pm-11:00pm EDT"
2222,"Hannity : FOXNEWS : April 13, 2011 12:00am-1:00am EDT"
2223,"The O'Reilly Factor : FOXNEWS : April 13, 2011 5:00am-6:00am EDT"
2224,"Geraldo at Large : FOXNEWS : April 24, 2011 5:00am-6:00am EDT"
2225,"Geraldo at Large : FOXNEWS : May 2, 2011 1:00am-2:00am EDT"
2226,"Happening Now : FOXNEWS : May 3, 2011 11:00am-1:00pm EDT"
2227,"FOX Business Bulls & Bears : FOXNEWS : May 21, 2011 10:00am-10:30am EDT"
2228,"The O'Reilly Factor : FOXNEWS : October 10, 2011 8:00pm-9:00pm EDT"
2229,"Red Eye : FOXNEWS : October 12, 2011 3:00am-4:00am EDT"
2230,"Special Report With Bret Baier : FOXNEWS : October 25, 2011 4:00am-5:00am EDT"
2231,"Red Eye : FOXNEWS : October 30, 2011 2:00am-3:00am EDT"
2232,"America's Newsroom : FOXNEWS : November 4, 2011 9:00am-11:00am EDT"
2233,"America Live : FOXNEWS : December 7, 2011 1:00pm-3:00pm EST"
2234,"America's Newsroom : FOXNEWS : December 29, 2011 9:00am-11:00am EST"
2235,"America's News Headquarters : FOXNEWS : January 28, 2012 1:00pm-2:00pm EST"
2236,"The FOX Report With Shepard Smith : FOXNEWS : February 23, 2012 7:00pm-8:00pm EST"
2237,"Fox News Reporting : FOXNEWS : April 22, 2012 3:00pm-4:00pm EDT"
2238,"Studio B With Shepard Smith : FOXNEWS : July 30, 2009 3:00pm-4:00pm EDT"
2239,"The Live Desk : FOXNEWS : September 2, 2009 1:00pm-3:00pm EDT"
2240,"The O'Reilly Factor : FOXNEWS : September 10, 2009 11:00pm-12:00am EDT"
2241,"Greta Van Susteren : FOXNEWS : September 25, 2009 10:00pm-11:00pm EDT"
2242,"Huckabee : FOXNEWS : September 27, 2009 8:00pm-9:00pm EDT"
2243,"The Live Desk : FOXNEWS : October 12, 2009 1:00pm-3:00pm EDT"
2244,"The FOX Report With Shepard Smith : FOXNEWS : October 12, 2009 7:00pm-8:00pm EDT"
2245,"Geraldo at Large : FOXNEWS : October 25, 2009 1:00am-2:00am EDT"
2246,"FOX and Friends : FOXNEWS : October 29, 2009 6:00am-9:00am EDT"
2247,"FOX and Friends Saturday : FOXNEWS : November 14, 2009 7:00am-10:00am EST"
2248,"Red Eye : FOXNEWS : November 15, 2009 12:00am-1:00am EST"
2249,"America's News HQ : FOXNEWS : December 27, 2009 11:00am-12:00pm EST"
